,,,,,,,,,"Normalized abundance",,,,,,,,,,,,"Raw abundance",,,,,,,,,,,
"Cre06.g306601.t1.1|PACid:30780025|","4","3","184.55","0.666867225676683","1.0303479415512","25 fmol","50 fmol","anthranilate synthase alpha subunit 1","295.580477991801","295.204115513237","287.674940895243","315.468283758165","268.921150390503","294.400060078865","301.354312352877","294.086260465228","294.81012575526","270.5469123247","304.611050971622","299.244087271013","267.699315161903","281.449346045172","287.674940895243","319.123662340035","291.033577251671","294.212908829376","298.533368174257","295.215810967394","280.044401858889","269.339429708469","291.899827971252","290.064039678586"
"Cre17.g734516.t1.1|PACid:30782173|","4","4","127.54","0.716308552254282","1.03967963875614","50 fmol","25 fmol","Proteasome component (PCI) domain protein","199.863663316604","176.679592573983","185.268538249561","167.148839191369","194.709543387783","182.620773575943","210.517256302476","170.037954663355","183.73170212866","183.132961769518","188.013761071097","176.38792309096","181.011162033131","168.447366335058","185.268538249561","169.085617999957","210.719814543777","182.504680848421","208.546627695807","170.69105031214","174.529400892596","182.315617871946","180.168067894536","170.976790181129"
"Cre12.g532100.t1.2|PACid:30792744|","4","3","118.59","0.134796446531349","1.19996411898099","25 fmol","100 fmol","None","216.43584941298","237.73519048499","216.262481979424","184.88440842506","205.853845455105","212.604950397517","180.924869508054","159.365369699702","167.379645555995","188.794030381747","155.833180631214","200.779398264057","196.020146722771","226.658133737721","216.262481979424","187.026691949184","222.780472814487","212.469796613568","179.231251940675","159.977473213437","158.996345878548","187.951420470677","149.330362353472","194.619996925665"
"Cre06.g292550.t1.2|PACid:30779106|","4","4","140.85","0.027752743390861","1.09195137689133","50 fmol","100 fmol","type one serine/threonine protein phosphatase 4","389.97666330917","376.372543613613","401.805238360781","407.857760289628","421.180780957958","385.394193396905","421.444552103461","415.264898429044","358.971658517147","377.605651298755","388.999751557387","379.329163998778","353.19140968398","358.835804457677","401.805238360781","412.583669669967","455.812974077535","385.149196827201","417.499456556013","416.859881730238","340.992369703008","375.920352967993","372.767042424338","367.692309916008"
"Cre02.g098250.t1.2|PACid:30785659|","4","4","149.76","0.195264907492073","1.07911730719603","25 fmol","50 fmol","FMN binding","458.757403548903","409.201571798227","393.058821950125","431.621594453505","353.250255801356","388.720438072767","422.161843306442","404.40813996685","381.788078316504","384.868200495553","401.15702024171","405.809494324721","415.484282283693","390.135193688054","393.058821950125","436.622858964289","382.296764169158","388.473326996541","418.210033275874","405.961423744396","362.666016830639","383.150488555523","384.416996115233","393.360291049451"
"Cre04.g213250.t1.2|PACid:30790966|","4","4","162.48","0.171202600391978","1.10616682400726","25 fmol","100 fmol","Peptidase M1 family protein","327.121849573498","314.229797138594","258.96647143651","289.422605185353","298.97480191735","281.932266638036","300.933556307267","294.8746982047","266.734333496971","293.551755488277","245.401840480502","269.864778781221","296.265489860091","299.58854319766","258.96647143651","292.77618856147","323.558433331724","281.753041212747","298.116550779161","296.00727700286","253.374800773972","292.241599557572","235.161379705691","261.586013658996"
"Cre06.g249250.t1.2|PACid:30780174|","4","4","192.81","0.515719568841805","1.05663501102821","25 fmol","100 fmol","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","1366.50782255854","1422.91672022206","1277.82231337753","1195.39197242761","1402.61694476201","1266.65273845052","1220.53050527192","1204.64605004664","1318.13178496101","1227.16202887511","1232.37621495824","1202.89447423556","1237.60950231785","1356.61719921138","1277.82231337753","1209.2431594975","1517.94913250644","1265.8475224373","1209.10525505136","1209.27295287648","1252.11244473006","1221.68506074255","1180.94994910636","1165.99273083654"
"Cre12.g499800.t1.2|PACid:30791902|","4","4","150.23","0.261878443318402","1.07369700297612","25 fmol","100 fmol","None","938.799102298721","832.439962753355","889.581204033172","814.642208937275","847.339221937356","798.48243077369","867.115646941544","796.598100233874","751.825564657578","856.330358627717","779.501949096638","849.253908492091","850.245180153435","793.653173606565","889.581204033172","824.081591074084","917.012903403026","797.974832424104","858.99867387641","799.657739207556","714.16997641234","852.508455753614","746.973834727228","823.200958309816"
"Cre11.g478156.t1.1|PACid:30775875|","4","4","138.67","0.386623105171902","1.07569290767574","25 fmol","100 fmol","Adaptin family protein","213.590912774475","174.999233720107","196.23220435095","193.279606085367","193.819012480587","187.552835285932","186.889802534905","183.3549277982","164.89063121236","200.405110101969","169.788843459078","188.264943124987","193.443563874739","166.84530228618","196.23220435095","195.519166030919","209.756058456917","187.433607227828","185.14034789333","184.059172363864","156.631995158586","199.51067857964","162.703664358388","182.489453444859"
"Cre09.g415850.t1.2|PACid:30781385|","4","4","261.31","0.82097820945092","1.03603761091863","100 fmol","25 fmol","gamma carbonic anhydrase 2","366.763839762276","397.451500721386","384.704218103361","438.62491022497","389.325213005117","390.005756724513","411.406475959706","412.543248693249","395.011429260593","381.589669397298","391.42478536551","476.729894671665","332.168177673881","378.932606573673","384.704218103361","443.707323211818","421.338036411843","389.757828566281","407.555345725849","414.127778460092","375.227069122248","379.886589926269","375.090881133267","462.105033870806"
"Cre11.g481500.t1.2|PACid:30775551|","4","4","163.34","0.274651132994155","1.1684436992713","100 fmol","50 fmol","HIS HF","218.860715831075","243.680990836416","217.575887448669","220.362070604956","227.293620261864","215.167839287139","174.895297789686","193.976462073437","187.890447278707","257.005181409541","221.770757069927","281.330802473422","198.216283233184","232.32689488529","217.575887448669","222.91543915139","245.983163820459","215.031056264875","173.258122372099","194.721502694501","178.479853052421","255.858137127399","212.516406188417","272.700288903465"
"Cre03.g158800.t3.1|PACid:30787778|;Cre03.g158800.t2.1|PACid:30787777|","4","4","180.7","0.251103157670403","1.09409790054845","25 fmol","100 fmol","S-formylglutathione hydrolase","319.517019977962","294.685563656661","309.279946671305","323.851915619384","295.519901283032","321.377317348426","270.292741037754","260.257144665811","287.333315035163","247.282628268937","301.712331935535","303.729159565833","289.377999561409","280.954955644584","309.279946671305","327.604436608023","319.819448543081","321.173016552824","267.762560771208","261.256761540073","272.942071229785","246.178976882325","289.122070613888","294.411521361349"
"Cre09.g396650.t1.2|PACid:30780929|","4","2","136.1","0.705692838273485","1.06741850669548","25 fmol","100 fmol","Putative phosphate acetyltransferase (EC 2.3.1.8); phosphotransacetylase; similarity to prokaryotic phosphate acetyltransferase (e.g., Desulfovibrio GenBank AAS97500). Acclimation to changing CO2 concentrations and light intensities was studied by Y","156.300658857587","126.985396530029","133.794132811648","143.765180101615","155.38892433969","126.615280002988","123.899122656305","125.83476623741","152.989712287098","137.552897462374","131.290647724565","103.588931463969","141.55731670713","121.068626528213","133.794132811648","145.431008925678","168.166001261708","126.534790182943","122.739316758508","126.31808267378","145.327140166045","136.938982740263","125.811973540661","100.411086482769"
"Cre09.g409350.t1.2|PACid:30781351|","4","3","145.08","0.799786565493979","1.04133423258383","25 fmol","100 fmol","RNAse l inhibitor protein 2","142.353286943278","135.610909908182","129.045382214711","127.38388071941","118.935967888573","142.893006518953","137.048971314379","126.308510656912","137.66046145635","111.607022165892","114.502073585093","149.411939246123","128.925555857645","129.292241891313","129.045382214711","128.859896956954","128.715648242013","142.802168885611","135.76607114681","126.793646689499","130.765663117575","111.10890692977","109.723975788895","144.828360918261"
"Cre12.g507650.t1.2|PACid:30792796|","4","4","156.72","0.934726501838008","1.03347125033936","25 fmol","100 fmol","DNAJ heat shock family protein","283.607421649041","282.304507011138","310.646433735394","210.022208273528","252.063946855906","268.278711312999","275.495365726236","281.524792511768","274.287194705094","247.308373042673","265.855372421181","263.938317454138","256.855638999228","269.150783164901","310.646433735394","212.455767275702","272.790266005943","268.108165505298","272.916484269008","282.606095902994","260.549372861459","246.204606754115","254.761398929698","255.841361093895"
"Cre12.g498450.t1.2|PACid:30792845|","4","4","170.8","0.497190798243533","1.08520574949111","100 fmol","25 fmol","Regulator of chromosome condensation (RCC1) family protein","247.104253391378","269.311005426937","235.312277761041","264.858990600367","263.20670477498","281.178915806494","251.882691839585","239.282631658146","241.960956664274","284.657003212625","253.041422207947","323.546162065792","223.795698064675","256.762702065989","235.312277761041","267.927951669678","284.849253158603","281.000169289224","249.524845994631","240.201687911646","229.842211859788","283.386545605055","242.482166607218","313.620588621057"
"Cre06.g259450.t1.2|PACid:30779431|","4","3","306.35","0.595368415814532","1.05180803856053","25 fmol","50 fmol","None","182.490412004324","181.331670849671","191.69847891025","196.92104214887","202.383260487472","155.957421615582","172.34074947869","184.69777862365","190.619842493806","177.62187676029","174.862191111685","202.702340081179","165.276674051952","172.882685219983","191.69847891025","199.20279596328","219.024514025752","155.85827888336","170.727486903533","185.407180920321","181.07254503846","176.829129481796","167.565304480474","196.483947778055"
"Cre13.g588700.t1.1|PACid:30784484|","4","4","156.12","0.0862751945651743","1.19967320209063","25 fmol","50 fmol","None","268.983952503899","276.922579840573","227.233139334842","219.169621016328","217.803005327073","237.563270093931","196.891445518755","174.891948625566","246.67483957462","229.793737377869","227.764716741294","230.671869451985","243.611555012213","264.019622035982","227.233139334842","221.709172469538","235.71216947591","237.412250210244","195.048366610344","175.563687890373","234.319997406261","228.768140963487","218.260241782555","223.595443116832"
"Cre12.g489700.t1.2|PACid:30792674|","4","4","210.73","0.269891768635853","1.04374903424155","25 fmol","100 fmol","ornithine carbamoyltransferase","385.864487983051","379.593778264908","367.570143785677","375.142973318382","336.258211336987","358.484741411506","383.540863137147","377.702061751895","357.38411321516","368.078399773096","355.88280976917","363.610633008269","349.467122727999","361.906948586169","367.570143785677","379.489811528141","363.907524505026","358.256851283834","379.95057980361","379.152770645422","339.484337462325","366.43562268384","341.032049291029","352.455983482628"
"Cre05.g240800.t1.2|PACid:30782961|","4","4","153.07","0.465747320343501","1.07995557127317","25 fmol","100 fmol","Mitochondrial NADH:ubiquinone oxidoreductase (Complex I) 17 kDa subunit precursor, mitochondrial [ACCESSION AAS48192] similar to mammal complex I ESSS subunit, Yarrowia lipolytica NUWM subunit and At3g57785 gene product from Arabidopsis complex I [P","263.673761098858","278.350316443108","270.276846684494","314.417425246574","223.942553713504","260.686984988654","299.003801439158","261.1240194947","226.575151144024","278.632836093377","260.552807036961","277.539855718795","238.802257009292","265.380834539438","270.276846684494","318.060627372383","242.356551024249","260.52126527055","296.2048601316","262.126965932529","215.227012693893","277.389265050548","249.680106184332","269.025638754546"
"Cre02.g093450.t1.2|PACid:30786142|","4","4","171.04","0.183201956673541","1.08740737041584","100 fmol","25 fmol","Aldolase superfamily protein","196.341509096242","180.191159061664","193.737699575616","172.199007914932","199.360187805229","190.341893933483","186.3634261827","178.974132541617","185.608070630045","202.388495541818","197.84931557501","221.520789641305","177.821241375679","171.795314549919","193.737699575616","174.194303790171","215.752864861201","190.220892860079","184.618898891575","179.661550991453","176.311790467211","201.485211937536","189.593191042684","214.725095162712"
"Cre13.g578750.t1.2|PACid:30784710|","4","4","126.13","0.0703700375611556","1.12586765939006","25 fmol","100 fmol","pyrimidine 1","262.812693842453","268.080113940114","231.646311124753","244.789134359401","270.461760453462","221.493564579019","236.276483619747","246.849052784764","225.575200442485","221.099599610785","229.936004687775","218.102037274903","238.022411478174","255.589162857647","231.646311124753","247.625542977573","292.700866184215","221.352760268879","234.064725753042","247.797170765832","214.277145061689","220.112806153444","220.340923281247","211.411221424712"
"Cre01.g024350.t1.2|PACid:30789351|","4","4","176.71","0.709074491571223","1.04529973306447","25 fmol","50 fmol","Endomembrane protein 70 protein family","258.834771488825","262.366159010565","255.454331689294","219.806681461915","226.808022065874","249.049942463412","256.595786932908","220.824922712255","264.135004988145","240.339025454905","249.985024888021","225.401983823241","234.419713840399","250.141444503663","255.454331689294","222.353614630587","245.457636617111","248.891620457958","254.193822329331","221.673085091367","250.905661033184","239.266364182429","239.553310779261","218.487224177378"
"O00762ups|UBE2C_HUMAN_UPS","4","4","194.26","7.05044456150716E-09","6.57647696740447","100 fmol","25 fmol","Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)","194.050563974633","191.368990086394","201.905739933345","214.293586238071","466.599874131003","471.061790543454","514.936890709642","680.134479267713","1264.73038949858","1238.20567773415","1392.01568282591","1376.87635242659","175.746393793407","182.452324621218","201.905739933345","216.776638340917","504.966717256469","470.762334753047","510.116623785758","682.746795264326","1201.38568691469","1232.67942050085","1333.927764781","1334.63728745648"
"Cre08.g358540.t1.1|PACid:30773410|","4","4","189.49","0.492431000570684","1.03272019236217","25 fmol","100 fmol","NAD(P)-linked oxidoreductase superfamily protein","469.713443176411","468.175200621688","490.768694816218","456.685285525135","482.410068145873","454.518125388975","478.601256752156","443.59808247608","432.598143455248","465.053574650434","453.252754929923","474.703894151491","425.406873670976","446.360999474727","490.768694816218","461.976966804396","522.076927124711","454.22918647008","474.121123653763","445.301890182118","410.931232496954","462.977985976436","434.338809342363","460.141185894287"
"Cre10.g458500.t1.2|PACid:30789762|","4","3","187.41","0.412249658561822","1.13366313376544","25 fmol","100 fmol","aspartate kinase 1","365.230524971879","412.754587697599","474.251763124839","491.516830066513","358.824695513996","370.53805368996","419.501403398864","447.731568039248","317.627185081002","369.175546518046","451.863747358423","399.492127355305","330.779495572459","393.522660016659","474.251763124839","497.212109705562","388.329570173399","370.302501225356","415.574497450176","449.451251973868","301.718656481883","367.527872734126","433.00776416236","387.236724833015"
"Cre12.g513950.t1.2|PACid:30792477|","4","4","172.6","0.173608281573264","1.08057841823477","25 fmol","100 fmol","non-intrinsic ABC protein 6","325.19346487898","290.155645703683","300.402163209057","318.360667934497","277.584665688691","312.863972743046","294.931342634031","289.87119268553","268.317265032987","277.006403616701","307.352998728315","289.40790593992","294.519003537318","276.63610513233","300.402163209057","322.049561008039","300.409462507052","312.665083913325","292.170523160102","290.984553611483","254.878450331638","275.770091532864","294.527356013757","280.529607376423"
"Cre01.g047800.t1.1|PACid:30788895|","4","4","168.6","0.251607097961858","1.08662448099214","25 fmol","50 fmol","CAX-interacting protein 2","376.116974670042","346.168200736391","356.010995606057","333.154239413557","326.082498181866","320.549602608254","351.19753781031","301.101533221991","292.605085339617","358.480214314126","337.361417040016","338.998540833835","340.639061226263","330.038805690439","356.010995606057","337.014547830947","352.895098757475","320.345827994094","347.910016745499","302.258028556101","277.949802079823","356.880275052844","323.283542353467","328.598927705308"
"Cre09.g416800.t1.2|PACid:30780761|","4","4","185.98","0.105831053721911","1.22990098069052","50 fmol","100 fmol","None","372.628768644929","405.042724409355","394.337603572113","448.310775766183","403.816053029206","403.136009461768","517.084985463824","537.134720198922","360.796793802256","404.825069793805","325.657560145514","421.990178750152","337.479886539184","386.170124041703","394.337603572113","453.505420337849","437.020406517237","402.879734351414","512.244610464019","539.197791054296","342.726092104572","403.018288004317","312.068079870381","409.044593225667"
"Cre16.g655150.t1.2|PACid:30777204|","4","3","173.74","0.631087877718928","1.08701937185356","50 fmol","25 fmol","Tetratricopeptide repeat (TPR)-like superfamily protein","375.596495372436","338.546257800308","369.787430413676","353.536339760754","422.056883410441","354.409391588171","399.479587855528","386.608094415223","271.032220283724","403.143383067302","351.293320044216","441.544420491683","340.167677079138","322.772000309949","369.787430413676","357.632818648834","456.761115309323","354.184092176043","395.740103893808","388.0930103256","257.457425586705","401.344106843007","336.634076016859","427.998960558791"
"Cre05.g241450.t1.2|PACid:30783185|","4","4","124.9","0.0838055942809914","1.15055412658839","25 fmol","50 fmol","signal recognition particle receptor protein, chloroplast (FTSY)","138.213255057622","146.805567155247","132.823196391364","132.320629171015","141.450640388323","111.907425371236","111.246628539033","113.567201365789","135.841294713282","118.91144440062","129.6698053595","124.537529847564","125.176039962453","139.965294182297","132.823196391364","133.853848257413","153.081621943736","111.836285390898","110.205261230505","114.003399538154","129.03761032041","118.380728670949","124.258767883736","120.717035142155"
"Cre12.g560300.t1.2|PACid:30792965|","4","4","225.69","0.0565525496980962","1.06603629912254","25 fmol","50 fmol","RNA-binding (RRM/RBD/RNP motifs) family protein","677.615186368329","672.218092465077","706.116271058126","641.271506186578","604.559462735321","626.682241683814","632.96926055609","665.929010838181","619.132412869499","634.517085446479","657.666138114899","629.428395841021","613.697909166852","640.896696833299","706.116271058126","648.702015843374","654.270230681799","626.283857374611","627.04410575452","668.4867653127","588.122832583528","631.685161238605","630.222153680632","610.119133350523"
"Cre01.g030850.t1.2|PACid:30789302|","4","3","139.55","0.0918820530511445","1.22408853849679","50 fmol","25 fmol","proteasome alpha subunit D2","164.097652034661","141.746590831781","144.829589846358","141.230605906402","194.869162883476","182.046689397095","160.590646567549","187.036940351021","194.148390524595","205.316601362768","145.123224008898","151.765784863277","148.618844410197","135.14203629708","144.829589846358","142.867066237008","210.892558981183","181.930961617091","159.087375398012","187.755327090894","184.424363841092","204.400249278618","139.067325324245","147.109996537925"
"Cre13.g602450.t1.2|PACid:30784340|","4","4","248.49","0.238988502399711","1.06061498736532","25 fmol","100 fmol","None","334.3343186308","331.311048180652","338.857264736033","349.771814085692","346.997318100371","301.467358816716","351.187457513314","323.526182555993","315.832723426001","324.549605789243","309.230291309786","327.263966894634","302.797629737473","315.873908755868","338.857264736033","353.824672847021","375.529669707429","301.275714858261","347.900030809041","324.768808312776","300.014071405145","323.101102815294","296.3263103847","317.224340652467"
"Cre10.g447100.t1.2|PACid:30790829|","4","4","183.07","0.652686192459053","1.05879397465359","100 fmol","25 fmol","Mitochondrial glycoprotein family protein","330.800032223794","316.110308989259","274.009500137595","334.110249995198","304.02608051972","301.462212893383","337.205979766021","352.301365808193","356.627705116141","299.672574041782","356.902529883371","315.615489684628","299.596721283811","301.381434294994","274.009500137595","337.981635851381","329.025060553897","301.270572206212","334.049432118868","353.654513636429","338.765814470252","298.335100179643","342.009217141521","305.933209100123"
"Cre11.g476550.t1.2|PACid:30775651|","4","4","120.74","0.325892376049302","1.06802878479227","25 fmol","50 fmol","Polyketide synthase, enoylreductase family protein","156.411797538001","141.46960928538","152.664654375085","142.610611856414","144.804508728188","138.008692082273","133.38981680863","139.172157189748","136.107946718422","148.22522558263","154.216736499017","127.698807985465","141.657972030638","134.877960455978","152.664654375085","144.263062524091","156.711266912771","137.920959426388","132.141169579143","139.706700965416","129.290906916287","147.563679007805","147.78137139399","123.781333306204"
"Cre14.g630859.t1.1|PACid:30776686|","4","4","155.07","0.0689621110483201","1.18575124023978","100 fmol","25 fmol","6-phosphogluconate dehydrogenase family protein","458.532945075137","504.136921082053","571.707062656563","554.766869996159","574.759555771206","512.555162771237","488.675099280623","566.708398774269","550.223001937409","578.47144492182","687.997152478584","660.513251140297","415.28099626116","480.64711601017","571.707062656563","561.195037387051","622.019983674676","512.229329484658","484.100666063493","568.885058627077","522.664786603975","575.889658984117","659.287474346814","640.250384340843"
"Cre14.g614900.t1.2|PACid:30776597|","4","4","117.23","0.204958780575168","1.0923405095284","25 fmol","50 fmol","glutamine-tRNA ligase, putative / glutaminyl-tRNA synthetase, putative / GlnRS, putative","321.485089837379","286.898330016383","301.938322161713","272.846566416409","246.343240462096","263.732568684813","291.115881922538","281.958021049802","276.720234754915","292.16634098856","274.279156434335","304.43081557991","291.160427674173","273.530561131158","301.938322161713","276.008080731363","266.599166333124","263.56491287745","288.390778551687","283.040988420541","262.860552790253","290.862368325335","262.833663860544","295.09165235329"
"Cre04.g215850.t1.2|PACid:30791448|","4","4","151.87","0.456317992147088","1.17314972544461","50 fmol","100 fmol","importin alpha isoform 1","153.323970454985","150.436813857899","146.85643517424","99.6319960504423","153.588382247729","145.477528698782","152.133687446681","115.268355242834","154.35706444765","87.437037934488","128.313990236252","112.752655118939","138.861409818282","143.427346220471","146.85643517424","100.786447014872","166.217407016686","145.385048074759","150.709580930255","115.711087345797","146.62600775735","87.0467961741463","122.959530052493","109.293690400191"
"Cre12.g555250.t1.2|PACid:30793419|","4","4","154.75","0.820908505410767","1.03313337646165","100 fmol","25 fmol","LYR family of Fe/S cluster biogenesis protein","231.528339875804","203.383963860646","246.115972589926","224.195064360787","231.848668011185","197.679287191698","227.038133506911","249.479928409619","241.090018275953","255.545862636959","218.518229412111","220.062336091003","209.689010743951","193.907471530786","246.115972589926","226.792846383951","250.912756896765","197.553621709204","224.912854807427","250.438151272427","229.014894889625","254.405331465738","209.399604415272","213.311383258353"
"Cre17.g734300.t1.1|PACid:30782406|","4","4","185.67","0.403987449103401","1.08246263108501","25 fmol","100 fmol","translocon outer complex protein 120","201.52288910671","214.077860153318","169.829111602896","167.711878728875","196.994587036845","192.635786722967","182.251819478493","179.211568066622","163.40167831102","163.868573969916","194.904172017614","173.592540734583","182.513878351637","204.103095372326","169.829111602896","169.655181561501","213.192749180555","192.513327413102","180.545780480123","179.899898478193","155.217617265074","163.137209295616","186.770946429389","168.267163046534"
"Cre02.g120250.t1.1|PACid:30785280|;Cre02.g120200.t1.2|PACid:30785901|","4","4","133.78","0.674296328326219","1.09664144597872","25 fmol","50 fmol","STT7 homolog STN7","186.779218567597","193.140929848381","181.497622271793","141.201794173552","162.356083064908","182.452578937738","171.862547648716","124.03005824049","170.856146340627","157.785497180317","194.555586053296","143.007409293801","169.160931184393","184.141702448405","181.497622271793","142.837920658265","175.706044594619","182.336593132193","170.253761467668","124.506443007149","162.298724249372","157.08128199153","186.436906732888","138.620305657572"
"Cre16.g651750.t1.2|PACid:30777803|","4","3","196.97","0.509048571468222","1.06644166380345","25 fmol","100 fmol","tRNA synthetase class I (I, L, M and V) family protein","191.477677917197","148.058630662221","150.004256643265","167.356066458373","171.607532316543","160.495419828932","159.169478764033","159.417458486292","160.225041924938","148.701982574426","145.479160502588","161.564340135114","173.41619986367","141.159972325512","150.004256643265","169.295246440557","185.718207515072","160.393392273808","157.679510988135","160.029762066889","152.200084422929","148.038308177203","139.408408817262","156.607957052644"
"Cre07.g349350.t1.2|PACid:30775167|","4","4","208.67","0.29158684688534","1.35264030357004","100 fmol","50 fmol","None","320.01626843791","407.858242167563","427.29442494919","518.715851157502","580.395238173798","184.686361584678","196.228061182423","402.241652550092","528.080974795525","528.279344003887","412.527097584721","375.507046229648","289.830155508012","388.854455289756","427.29442494919","524.726289956006","628.119068136791","184.568955754921","194.391192140953","403.786615106015","501.631754814424","525.921571302224","395.31260745257","363.987445000041"
"Cre07.g328150.t1.1|PACid:30774646|","4","4","119.72","0.291593896111471","1.09465693354441","25 fmol","50 fmol","PDI-like 2-3","133.122254872887","130.342082001801","122.589475554402","125.46858705932","136.688285685374","119.345889731447","105.669863088366","105.586108584221","122.305153448879","121.350886651773","104.300059948952","123.548850601595","120.56525757181","124.268910268387","122.589475554402","126.922410500366","147.927675802541","119.270021090732","104.680699260554","105.991652324294","116.179433980109","120.809283405086","99.9476856121236","119.75868606115"
"Cre01.g034000.t1.2|PACid:30789060|","4","4","128.09","0.00183818425234294","1.2572781462778","25 fmol","100 fmol","ARM repeat superfamily protein","259.391382624774","208.762516126777","228.915998438997","219.363773164579","203.126024764986","194.457016408102","185.532508255397","208.648684743609","182.214960148521","184.694631137873","182.098648813767","179.894646717884","234.923821624909","199.035415005898","228.915998438997","221.905574288011","219.828353160107","194.333399335527","183.795759094512","209.450079634535","173.08862575126","183.87031732666","174.499789462621","174.375936445098"
"Cre16.g682800.t1.2|PACid:30777175|","4","4","162.33","0.519815666211596","1.10496452433231","100 fmol","25 fmol","None","148.949223918699","174.484512544167","157.034270706172","188.578724623859","148.264999298222","177.751269483912","184.852621540437","205.576211966686","157.559093051095","182.031723859908","191.924333930319","207.757752910304","134.899319156114","166.354564079119","157.034270706172","190.763814746944","160.456301277604","177.638272318853","183.122236723423","206.365805853504","149.667661033979","181.219294916348","183.915455066587","201.384273397958"
"Cre16.g693700.t1.2|PACid:30777449|","4","4","127.67","0.163661439304639","1.29627704070102","50 fmol","100 fmol","ubiquitin-conjugating enzyme 28","211.839200587113","218.643414664834","214.470122140978","204.162636063917","255.732153808099","157.691241861295","279.594314279977","230.670090277213","149.13779984689","168.845296097819","178.074966208322","216.511682758182","191.85708510556","208.45592198982","214.470122140978","206.528299319175","276.760096530043","157.590996932881","276.977063021531","231.556066779125","141.668152834563","168.091719728684","170.64401254122","209.869654940147"
"Cre03.g206550.t1.2|PACid:30787385|","4","4","145.76","0.278410062256173","1.1085909050565","100 fmol","50 fmol","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","252.28361997562","241.218155104412","229.741531481263","237.581434225667","254.29617757156","250.63199761311","204.010639964115","242.967021432148","281.453648268355","296.884055395042","243.716774349109","233.219674891319","228.486511534475","229.978812762573","229.741531481263","240.334326135346","275.206045090201","250.472669889119","202.100919068834","243.900228990483","267.356890739047","295.559027018834","233.546630298849","226.06508836459"
"Cre06.g278221.t1.1|PACid:30779643|","4","4","190.85","0.769271149872877","1.04632347092544","50 fmol","100 fmol","trehalose-6-phosphatase synthase S8","127.039523018451","102.630614669529","104.150463216211","116.254681614677","125.029985613473","107.27061143247","113.773830540779","108.22028724069","120.48690839905","110.817074971162","91.7468631773747","111.131055561139","115.056290393703","97.8486337588266","104.150463216211","117.601742143722","135.310755304947","107.202419092571","112.708806375578","108.635948549056","114.452256712681","110.322485362064","87.918325658095","107.721837392948"
"Cre06.g278163.t1.1|PACid:30779286|","4","4","157.29","0.0408391555068126","1.17766454509336","50 fmol","100 fmol","HOPW1-1-interacting 1","181.06022295","182.522868067051","201.842263009882","194.505943321815","205.682173253118","200.175690567548","187.134822453434","225.847702446246","165.849430951724","166.550835233232","199.221917499147","163.686503439046","163.981390165155","174.01837967756","201.842263009882","196.759713021878","222.594684619745","200.048438111835","185.383074207671","226.715156727543","157.542772896714","165.807499312172","190.908515172424","158.665017783266"
"Cre17.g708300.t1.2|PACid:30782753|","4","3","171.68","0.0984405107388736","1.15817456323312","25 fmol","100 fmol","regulatory particle non-ATPase 12A","195.039210716074","165.521755798685","166.371234651791","165.138474779048","173.984180051818","182.136067619101","158.151697104541","141.551701855082","140.155115861388","149.120910504554","155.33651439128","152.940451611769","176.641784644043","157.809418899174","166.371234651791","167.051959191993","188.290278515288","182.020283021018","156.671256669484","142.095385180035","133.135371413427","148.455366382821","148.854421675898","148.248627497858"
"Cre03.g169900.t1.2|PACid:30787002|","4","4","158.86","0.251439659500055","1.1518919402973","25 fmol","100 fmol","None","169.134135026616","139.130563478438","162.014949687745","155.332980296465","158.893236167576","135.788297532179","131.278340590006","178.509917945212","141.286619953248","139.757427481751","148.076536375509","113.996879384692","153.180252040806","132.647900378431","162.014949687745","157.132846966006","171.9584601501","135.701976389641","130.049458654403","179.195553401753","134.210203513559","139.133673683479","141.897397867606","110.499745029646"
"Cre08.g362900.t1.1|PACid:30773407|","4","4","124.25","0.011865284226428","1.20177252692076","25 fmol","100 fmol","Photosystem II reaction center PsbP family protein","157.689302136982","152.678729889401","148.707637646506","158.234811881441","137.847686791912","133.342216036118","146.072863087668","119.866070735971","123.900472542123","134.430546987072","115.538475605795","139.797166172398","142.81497369931","145.564802196847","148.707637646506","160.068302511203","149.182410326082","133.257449876987","144.705491273526","120.326462119704","117.694850657529","133.830567681515","110.717129420673","135.508544631192"
"Cre12.g508000.t1.1|PACid:30792702|","4","4","151.08","0.722043406880184","1.05829827175108","25 fmol","100 fmol","hydroxyproline-rich glycoprotein family protein","198.563096881715","184.129009275405","186.718445105011","224.222797053954","205.977718725095","178.725992150144","210.979793520575","188.235845309646","148.925665365807","199.864772753937","216.650762752432","184.473421026363","179.833273877905","175.54968418516","186.718445105011","226.820900420017","222.914531741569","178.61237535014","209.004835154486","188.958836901497","141.466643223194","198.972752820597","207.610065936731","178.814245602034"
